O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Ashok Barman,Communist Party of India (Marxist),7553,165,7718,3.6
2,Girindra Nath Barman,All India Trinamool Congress,86470,645,87115,40.67
3,Sushil Barman,Bharatiya Janata Party,112146,1103,113249,52.87
4,Kangsa Raj Barman,Kamatapur People’s Party (United),1282,7,1289,0.6
5,Bikash Barman,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),582,7,589,0.27
6,Ratan Barman,Amra Bangalee,481,5,486,0.23
7,Animesh Mohanta,Independent,1144,3,1147,0.54
8,Haradhan Roy,Independent,1166,1,1167,0.54
9,NOTA,None of the Above,1431,12,1443,0.67
