O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Partha Pratim Ray,All India Trinamool Congress,106527,613,107140,43.56
2,Baren Chandra Barman,Bharatiya Janata Party,124120,835,124955,50.8
3,Sudhangshu Pramanik,Communist Party of India (Marxist),6622,98,6720,2.73
4,Kamal Barman,Amra Bangalee,719,2,721,0.29
5,Jagadish Adhikari,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),691,2,693,0.28
6,Manik Chandra Barman,Kamatapur People’s Party (United),970,6,976,0.4
7,Hare Krishna Sarkar,Independent,2018,0,2018,0.82
8,NOTA,None of the Above,2738,5,2743,1.12
