O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Apurba Chowdhury (Achal),All India Trinamool Congress,106851,745,107596,49.51
2,ABDUS SABUR SK,Bahujan Samaj Party,2468,8,2476,1.14
3,Choudhury Sahajahan,Communist Party of India (Marxist),16695,88,16783,7.72
4,Rana Protap Goswami,Bharatiya Janata Party,84792,467,85259,39.23
5,Rasik Saren,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1388,1,1389,0.64
6,NOTA,None of the Above,3816,10,3826,1.76
