O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Amal Chandra Sarkar,Bahujan Samaj Party,1074,6,1080,0.52
2,Kallol Khan,All India Trinamool Congress,103666,1146,104812,50.01
3,Santanu Dey,Bharatiya Janata Party,82258,1283,83541,39.86
4,Sukla Saha,Communist Party of India (Marxist),5254,111,5365,2.56
5,Krishnachandra Debnath,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),322,1,323,0.15
6,Krishnapada Pramanik,Communist Party of India (Marxist-Leninist) (Liberation),1020,3,1023,0.49
7,Swapan Mondal,Amra Bangalee,1003,0,1003,0.48
8,Tanmay Ganguli,Independent,11194,83,11277,5.38
9,NOTA,None of the Above,1135,11,1146,0.55
