O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KHURSHID ALAM,Bahujan Samaj Party,1314,4,1318,0.6
2,CHANCHAL CHATTERJEE,Indian National Congress,8082,185,8267,3.78
3,CHATTOPADHYAY JAGANNATH,Bharatiya Janata Party,96891,1660,98551,45.08
4,BIKASH ROYCHOUDHURY,All India Trinamool Congress,104445,1426,105871,48.43
5,NITAI ANKUR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2078,6,2084,0.95
6,DHANANJOY MAZUMDAR,Independent,660,4,664,0.3
7,NOTA,None of the Above,1806,29,1835,0.84
