O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,UMAPADA BAURI,All India Trinamool Congress,82986,354,83340,42.95
2,NADIAR CHAND BOURI,Bharatiya Janata Party,86930,417,87347,45.02
3,SUDARSHAN RAJWAR,Bahujan Samaj Party,1672,4,1676,0.86
4,SWAPAN KUMAR BAURI,Communist Party of India (Marxist),13596,85,13681,7.05
5,JAGANNATH BAURI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1891,6,1897,0.98
6,BABITA BOURI,Independent,762,10,772,0.4
7,SWAPAN BAURI,Independent,1649,2,1651,0.85
8,NOTA,None of the Above,3647,10,3657,1.88
