O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DEBASHISH DASGUPTA(YASH D GUPTAA),Bharatiya Janata Party,61620,151,61771,29.83
2,MD. SALIM,Communist Party of India (Marxist),37005,156,37161,17.94
3,SWATI KHANDOKER,All India Trinamool Congress,102719,399,103118,49.79
4,ABDUL RAHIM MOLLICK,Independent,1882,4,1886,0.91
5,ONKAR MAJUMDER,Independent,1011,3,1014,0.49
6,NOTA,None of the Above,2153,3,2156,1.04
