O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KHAGESWAR ROY,All India Trinamool Congress,103587,1054,104641,48.5
2,RATAN KUMAR ROY,Communist Party of India (Marxist),11897,211,12108,5.61
3,SANTI KISHOR BARARI,Bahujan Samaj Party,1498,12,1510,0.7
4,SUPEN ROY,Bharatiya Janata Party,87822,1046,88868,41.19
5,UDAY ROY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1590,15,1605,0.74
6,TAPATI ROY (BARMAN),Kamatapur People’s Party (United),1851,9,1860,0.86
7,NIRODE CHANDRA ADHIKARY,Amra Bangalee,833,9,842,0.39
8,DIGBIJAY MANDAL,Independent,1137,9,1146,0.53
9,NOTA,None of the Above,3161,14,3175,1.47
