O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABHEDANANDA THANDER,All India Trinamool Congress,99837,555,100392,46.25
2,KALITA MAJI,Bharatiya Janata Party,88262,315,88577,40.8
3,CHANCHAL KUMAR MAJHI,Communist Party of India (Marxist),20309,90,20399,9.4
4,SRIDAM GOLDAR,Bahujan Samaj Party,1700,1,1701,0.78
5,MANASA METE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1972,0,1972,0.91
6,NOTA,None of the Above,4037,2,4039,1.86
