O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Paritosh Chair,Bahujan Samaj Party,1593,5,1598,0.71
2,Prabir Ganguli,Indian National Congress,12880,96,12976,5.78
3,Rabindranath Chatterjee,All India Trinamool Congress,106907,987,107894,48.07
4,Shyama Majumdar,Bharatiya Janata Party,98201,538,98739,43.99
5,Apurba Chakraborty,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1467,5,1472,0.66
6,NOTA,None of the Above,1770,10,1780,0.79
