O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ANIL CHANDRA MONDAL,Revolutionary Socialist Party,4848,23,4871,2.49
2,JAYANTA NASKAR,All India Trinamool Congress,104758,965,105723,53.99
3,BARUN PRAMANIK (CHITTA),Bharatiya Janata Party,81515,499,82014,41.88
4,HARIPADA MANDAL,Bahujan Samaj Party,1270,1,1271,0.65
5,TAPAN MISTRI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),910,2,912,0.47
6,NOTA,None of the Above,1013,4,1017,0.52
