O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABU HENA,Indian National Congress,46891,262,47153,24.76
2,ALI MOHAMMAD,All India Trinamool Congress,107703,157,107860,56.64
3,KALPANA GHOSH,Bharatiya Janata Party,29340,124,29464,15.47
4,BHARAT CHANDRA BISWAS,Bahujan Samaj Party,850,2,852,0.45
5,KAKALI DEBNATH,Lok Jan Shakti Party,417,0,417,0.22
6,NAJIMA KAYAL,SOCIAL DEMOCRATIC PARTY OF INDIA,953,1,954,0.5
7,MUNTASIR ZAMIL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),652,1,653,0.34
8,ABHIJIT HALDAR,Independent,1691,0,1691,0.89
9,NOTA,None of the Above,1391,3,1394,0.73
