O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ARNAB ROY,Bharatiya Janata Party,75414,402,75816,34.72
2,Paresh Ram Das,All India Trinamool Congress,110418,641,111059,50.86
3,PROTAP CHANDRA MONDAL,Indian National Congress,11862,46,11908,5.45
4,NARAYAN NASKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1948,15,1963,0.9
5,GOPAL CHANDRA MANDAL,Independent,426,1,427,0.2
6,MAYA BAG,Independent,753,6,759,0.35
7,MEGHNATH HALDER,Independent,13378,12,13390,6.13
8,NOTA,None of the Above,3026,6,3032,1.39
