O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,TIKARAM HEMBRAM,Bahujan Samaj Party,2976,11,2987,1.24
2,PARCY MURMU,Bharatiya Janata Party,93298,1208,94506,39.21
3,BESRA SUSANTA KUMAR,Communist Party of India (Marxist),21928,276,22204,9.21
4,RAJIB LOCHAN SAREN,All India Trinamool Congress,112183,1154,113337,47.02
5,SIB SANKAR SINGH,Independent,5008,59,5067,2.1
6,NOTA,None of the Above,2939,15,2954,1.23
