O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BHASKAR ROY S/O - DULAL ROY,Bharatiya Janata Party,70658,284,70942,30.2
2,BHASKAR ROY S/O - KRISHNA KANTA ROY,Bahujan Samaj Party,1127,10,1137,0.48
3,SAPTARSHI DEB,Communist Party of India (Marxist),31419,124,31543,13.43
4,TAPASH CHATTERJEE,All India Trinamool Congress,126945,429,127374,54.22
5,SUBHENDU GHOSH,Independent,1310,3,1313,0.56
6,SUBIR SAMADDAR,Independent,563,2,565,0.24
7,NOTA,None of the Above,2028,4,2032,0.87
