O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ARDHENDU MAITY,All India Trinamool Congress,93228,703,93931,42.19
2,RABINDRANATH MAITY,Bharatiya Janata Party,120633,847,121480,54.56
3,SHIU MAITI,Indian National Congress,5192,82,5274,2.37
4,ASOKTARU PRADHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),938,8,946,0.42
5,NOTA,None of the Above,1013,6,1019,0.46
