O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Kirttaniya Prabir (Bapi),Indian National Congress,8099,151,8250,3.77
2,Paritosh Kumar Saha,All India Trinamool Congress,97335,984,98319,44.94
3,Biswajit Das,Bharatiya Janata Party,107242,869,108111,49.41
4,Santosh Biswas,Bahujan Samaj Party,2229,11,2240,1.02
5,Pradip Kumar Biswas,Independent,848,3,851,0.39
6,NOTA,None of the Above,1012,8,1020,0.47
