O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BIKRAM CHANDRA PRADHAN,All India Trinamool Congress,94609,600,95209,48.13
2,Saktipada Nayak,Bharatiya Janata Party,93834,752,94586,47.82
3,SISIR KUMAR PATRA,Communist Party of India,5556,96,5652,2.86
4,SUBHAS DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1096,5,1101,0.56
5,NOTA,None of the Above,1245,5,1250,0.63
