O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABHIJIT ROY,All India Trinamool Congress,99378,1047,100425,50.36
2,GOPAL SARKAR,Bahujan Samaj Party,2259,26,2285,1.15
3,Shyamapada Mondal,Bharatiya Janata Party,87149,1201,88350,44.3
4,KASHINATH PAL,Rashtriya Secular Majlis Party,5492,70,5562,2.79
5,NOTA,None of the Above,2777,26,2803,1.41
