O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,CHANDAN KUMAR NASKAR,Bharatiya Janata Party,56541,325,56866,27.58
2,CHANDAN SAHA,Communist Party of India (Marxist),33665,157,33822,16.41
3,NAMITA SAHA,All India Trinamool Congress,110331,614,110945,53.82
4,SANJAY MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1203,6,1209,0.59
5,BISWAJIT BISWAS,Independent,430,3,433,0.21
6,SUDIPTA SANFUI,Independent,935,4,939,0.46
7,SOMNATH SARKAR,Independent,457,2,459,0.22
8,NOTA,None of the Above,1480,0,1480,0.72
