O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DR. ARCHANA MAJUMDAR,Bharatiya Janata Party,66739,227,66966,31.42
2,CHANDRIMA BHATTACHARYA,All India Trinamool Congress,95078,387,95465,44.79
3,TANMOY BHATTACHARYA,Communist Party of India (Marxist),45462,266,45728,21.45
4,SOVA HOWLADER,Bahujan Samaj Party,996,9,1005,0.47
5,SANTANU MANDAL,Democratic Socialist Party of India,642,3,645,0.3
6,SUNIL SINGH,Bharatiya Nyay-Adhikar Raksha Party,1223,6,1229,0.58
7,NOTA,None of the Above,2107,4,2111,0.99
