O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KANAI CHANDRA MONDAL,All India Trinamool Congress,99722,733,100455,48.18
2,KRIPALINI GHOSH,Communist Party of India (Marxist),38926,203,39129,18.77
3,MOHAN HALDER,Bharatiya Janata Party,64485,437,64922,31.14
4,BARUN MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1378,3,1381,0.66
5,NOTA,None of the Above,2625,4,2629,1.26
