O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,June Maliah,All India Trinamool Congress,119964,1211,121175,50.72
2,TARUN KUMAR GHOSH,Communist Party of India,12565,419,12984,5.43
3,Samit Kumar Dash,Bharatiya Janata Party,95168,1610,96778,40.51
4,DEBASISH AICH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1468,32,1500,0.63
5,Sukesh Palmal,Amra Bangalee,1548,17,1565,0.66
6,BISHWAJIT MAHATA,Independent,957,11,968,0.41
7,NOTA,None of the Above,3900,28,3928,1.64
