O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,MD. GHULAM RABBANI,All India Trinamool Congress,105083,566,105649,65.4
2,MD. GHULAM SARWAR,Bharatiya Janata Party,32029,106,32135,19.89
3,MASOOD MD. NASEEM AHSEN,Indian National Congress,19305,86,19391,12.0
4,SUNIL BISWAS,Bahujan Samaj Party,861,4,865,0.54
5,NABIN CHANDRA SINGHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),378,2,380,0.24
6,RAGHU NATH SINGHA,Independent,405,0,405,0.25
7,SHAMBHU LAL ROY,Independent,693,1,694,0.43
8,NOTA,None of the Above,2014,2,2016,1.25
