O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ANUPAM GHOSH,Bharatiya Janata Party,87016,350,87366,37.06
2,SITANATH GHOSH,All India Trinamool Congress,116137,425,116562,49.45
3,GOBARDHAN MANNA,Indian Unity Centre,1971,1,1972,0.84
4,SK SABBIR AHMED,Rashtriya Secular Majlis Party,25279,83,25362,10.76
5,PANCHANAN MAHANTA,Independent,1688,2,1690,0.72
6,NOTA,None of the Above,2760,9,2769,1.17
