O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AMITABHA CHAKRABORTI,Indian National Congress,20382,26,20408,9.2
2,KALIPADA MANDAL,All India Trinamool Congress,114542,262,114804,51.74
3,TNUSREE CHAKRABORTY,Bharatiya Janata Party,83129,164,83293,37.54
4,PRADIP MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1001,1,1002,0.45
5,TUSHARKANTI MAL,Independent,607,1,608,0.27
6,SANKAR MANDAL,Independent,632,0,632,0.28
7,NOTA,None of the Above,1141,1,1142,0.51
