O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Akhruzzaman,All India Trinamool Congress,126467,367,126834,66.59
2,Abul Kashem Biswas,Indian National Congress,12737,62,12799,6.72
3,Golam Modaswer,Bharatiya Janata Party,28415,106,28521,14.97
4,Md. Jakir Hossain,SOCIAL DEMOCRATIC PARTY OF INDIA,1354,7,1361,0.71
5,Rabiul Alam,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),911,2,913,0.48
6,M A Hannan,Welfare Party Of India,865,3,868,0.46
7,Nasir Saikh,Independent,16222,22,16244,8.53
8,NOTA,None of the Above,2935,3,2938,1.54
