O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KHOKAN DAS,All India Trinamool Congress,90166,849,91015,44.32
2,PUSPA HANSDA,Bahujan Samaj Party,1452,3,1455,0.71
3,PRITHA TAH,Communist Party of India (Marxist),23056,290,23346,11.37
4,SANDIP NANDI,Bharatiya Janata Party,82328,582,82910,40.38
5,ANIRUDDHA KUNDU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),791,6,797,0.39
6,RAJIB PASWAN,National Republic Party Of India,983,0,983,0.48
7,LUXMI NARAYAN KORA,Bahujan Mukti Party,549,2,551,0.27
8,ARINDAM GHOSH,Independent,581,0,581,0.28
9,NOTA,None of the Above,3697,10,3707,1.81
