O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DEBOPRASAD BAG (POLTU),All India Trinamool Congress,95704,369,96073,45.98
2,NIRAB KHAN,Communist Party of India (Marxist),18905,100,19005,9.1
3,BISWAJIT KUNDU,Bharatiya Janata Party,88305,290,88595,42.4
4,RADHESYAM MANDAL,Bahujan Samaj Party,2081,3,2084,1.0
5,KALI CHARAN SARDAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),686,1,687,0.33
6,NOTA,None of the Above,2502,5,2507,1.2
