O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AMAL KUMAR MUKHOPADHYAY,Indian National Congress,19883,252,20135,12.56
2,TAPAS ROY,All India Trinamool Congress,84756,859,85615,53.42
3,PARNO MITTRA,Bharatiya Janata Party,50155,313,50468,31.49
4,SURAJIT GHOSH,National Republic Party Of India,535,3,538,0.34
5,SHYAMAL CK,Independent,491,4,495,0.31
6,SUBRATA DE,Independent,628,2,630,0.39
7,NOTA,None of the Above,2365,13,2378,1.48
