O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KAMILA BIKASH,Bharatiya Janata Party,98496,658,99154,41.48
2,BANKIM CHANDRA HAZRA,All India Trinamool Congress,127861,1139,129000,53.96
3,SK MUKLESUR RAHAMAN,Communist Party of India (Marxist),9033,63,9096,3.8
4,SWARAJ DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),787,5,792,0.33
5,NOTA,None of the Above,1023,2,1025,0.43
