O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GHOSH HEMANTA,Bharatiya Janata Party,42173,201,42374,22.73
2,MAINUL HAQUE,Indian National Congress,35932,273,36205,19.42
3,MANIRUL ISLAM,All India Trinamool Congress,102039,280,102319,54.89
4,MD MERAJ SORIF,Rashtriya Secular Majlis Party,1559,0,1559,0.84
5,ANUP KUMAR SINHA,Independent,1646,1,1647,0.88
6,KANAI GHOSH,Independent,681,1,682,0.37
7,NOTA,None of the Above,1638,0,1638,0.88
