O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Naru Gopal Mukherjee,All India Trinamool Congress,61835,653,62488,31.62
2,Manoj Chakraborty,Indian National Congress,39377,790,40167,20.33
3,Sajal Sen,Bahujan Samaj Party,1081,7,1088,0.55
4,Subrata Maitra (Kanchan),Bharatiya Janata Party,87759,1581,89340,45.21
5,Goutam Ghosh (Dwarak Ghosh),SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1029,9,1038,0.53
6,Rekha Roy,Bahujan Mukti Party,413,1,414,0.21
7,Sujit Kumar Das,Independent,547,0,547,0.28
8,NOTA,None of the Above,2504,21,2525,1.28
