O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABDUR RAHIM QUAZI,All India Trinamool Congress,109200,501,109701,51.53
2,ABDUS SATTAR,Indian National Congress,45095,136,45231,21.25
3,GOPAL DAS,Bahujan Samaj Party,1268,10,1278,0.6
4,SUKALYAN BAIDYA,Bharatiya Janata Party,52930,327,53257,25.02
5,NITAI KRISHNA PAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),616,3,619,0.29
6,SAFIKUL ISLAM DAFADAR,Independent,844,0,844,0.4
7,NOTA,None of the Above,1952,1,1953,0.92
