O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ALOK KUMAR MAJHI,All India Trinamool Congress,96460,539,96999,46.93
2,GAURHARI PATRA,Bahujan Samaj Party,2018,6,2024,0.98
3,BALARAM BAPARI,Bharatiya Janata Party,78693,335,79028,38.24
4,SAMAR HAZRA,Communist Party of India (Marxist),23184,114,23298,11.27
5,KARTIK KSHETRAPAL,Bahujan Mukti Party,1285,6,1291,0.62
6,TARUN KANTI MAJHI,Communist Party of India (Marxist-Leninist) (Liberation),1182,3,1185,0.57
7,NOTA,None of the Above,2859,6,2865,1.39
