O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PRADIP KUMAR ROY,Communist Party of India (Marxist),12856,251,13107,5.72
2,BISHNU PADA RAY,Bharatiya Janata Party,103533,1155,104688,45.65
3,BEDODYUTI ROY,Bahujan Samaj Party,2171,7,2178,0.95
4,MITALI ROY,All India Trinamool Congress,99293,1040,100333,43.75
5,DHIRANJAN ROY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1604,9,1613,0.7
6,SUKUMAR ROY,Kamatapur People’s Party (United),2144,11,2155,0.94
7,SUJAN BARMAN,Independent,1090,6,1096,0.48
8,HRISHIKESH ROY,Independent,2167,2,2169,0.95
9,NOTA,None of the Above,1976,8,1984,0.87
